image,yaw_deg,pitch_deg,roll_deg,Group,source_csv
AKB48_20171213 (103).jpg,5.6087,-15.6435,10.5727,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (104).jpg,10.1521,-13.9058,6.8152,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (105).jpg,12.4936,-11.957,9.6983,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (106).jpg,16.1955,-12.8424,2.5023,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (107).jpg,11.1033,-12.7922,0.2416,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (108).jpg,6.6138,-12.9703,0.6293,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (109).jpg,7.384,-9.2788,-0.3141,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (110).jpg,-1.1748,-12.7651,-4.4648,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (111).jpg,11.6436,-15.4969,9.3082,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (112).jpg,-6.0839,-12.0953,-3.781,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (113).jpg,-19.1021,-15.6298,-7.7763,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (114).jpg,6.2625,-13.8472,4.488,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (115).jpg,-9.2559,-10.775,-9.6286,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (116).jpg,9.1183,-15.609,3.9,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (117).jpg,-5.1702,-12.4411,-7.7344,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (118).jpg,1.6577,-14.6266,-0.2786,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (119).jpg,-12.2775,-12.0822,-3.489,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (120).jpg,7.4853,-12.6826,6.0219,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (121).jpg,4.946,-11.0141,2.9696,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (122).jpg,2.8008,-12.9893,1.4618,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (123).jpg,11.4051,-14.3132,7.5956,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (124).jpg,7.6691,-12.3654,13.1414,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (125).jpg,10.1276,-11.4813,-2.9806,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (126).jpg,7.7272,-12.8699,2.3047,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (127).jpg,-3.2866,-11.1055,4.5942,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (128).jpg,11.4079,-9.9506,-0.962,AKB48,ex_akb_20171213_angle.csv
AKB48_20171213 (129).jpg,-7.1339,-11.15,-6.356,AKB48,ex_akb_20171213_angle.csv
AKB48_20181220 (1).jpg,19.2578,-18.8938,5.5811,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (2).jpg,11.6341,-11.4417,7.5989,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (3).jpg,-10.5608,-11.3294,5.3337,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (4).jpg,8.95,-14.7794,9.7103,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (5).jpg,19.254,-13.8962,0.8895,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (6).jpg,-17.0303,-11.3077,3.7023,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (7).jpg,16.6627,-16.5249,1.0981,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (8).jpg,5.4739,-11.5115,2.2556,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (9).jpg,5.1266,-11.3375,8.7063,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (10).jpg,-11.4176,-13.1253,-1.6558,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (11).jpg,23.6586,-13.3408,3.9154,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (12).jpg,-14.899,-15.2062,3.5855,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (13).jpg,8.9553,-12.5741,3.4446,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (14).jpg,-8.3721,-12.0234,-3.9182,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (15).jpg,-6.1411,-11.1513,-2.311,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (16).jpg,3.5862,-12.9623,1.7007,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (17).jpg,-16.25,-13.8292,-6.8046,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (18).jpg,11.93,-16.4546,2.8575,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (19).jpg,-21.5873,-8.7623,5.9176,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (20).jpg,-17.8367,-17.3751,2.6852,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (21).jpg,-13.6668,-11.6847,-9.207,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (22).jpg,-13.4089,-7.3671,-3.7123,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (23).jpg,-7.5824,-11.6603,-10.992,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (24).jpg,0.7674,-12.5994,-2.4812,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (25).jpg,7.2078,-15.3558,-3.5998,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (26).jpg,-12.7733,-12.7576,-5.9043,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (27).jpg,12.1157,-7.9097,-4.4735,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (28).jpg,12.2096,-13.995,1.5521,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (29).jpg,-15.981,-15.3361,-3.0807,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (30).jpg,9.201,-11.0598,-8.1973,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (31).jpg,10.2073,-15.5989,6.4244,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (32).jpg,-17.1664,-11.1992,-3.5276,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (33).jpg,-2.4674,-11.97,4.2818,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (34).jpg,5.902,-9.2973,4.6747,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (35).jpg,7.0629,-13.2909,7.8496,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (36).jpg,16.5216,-12.8057,8.3519,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (37).jpg,22.0313,-10.6294,12.2189,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (38).jpg,-10.6449,-8.3384,-2.8191,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (39).jpg,-9.8394,-11.2971,-3.8214,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (40).jpg,-4.71,-11.3925,0.5597,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (41).jpg,7.4101,-14.8714,-2.9257,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (42).jpg,13.9972,-10.6037,3.1361,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (43).jpg,-8.1491,-7.8242,-6.534,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (44).jpg,9.9067,-14.8537,3.1706,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (45).jpg,11.3777,-13.3537,5.1233,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (46).jpg,-8.1009,-10.4011,-0.275,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (47).jpg,5.8985,-14.7673,2.4448,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (48).jpg,-13.0924,-12.148,-8.2397,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (49).jpg,1.5341,-17.5555,7.1025,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (50).jpg,-5.8972,-14.8827,-4.6743,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (51).jpg,-12.1026,-4.1322,3.1167,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (52).jpg,-10.2175,-9.0919,2.2355,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (53).jpg,15.7885,-9.2631,0.9967,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (54).jpg,-15.3464,-11.3785,-5.7469,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (55).jpg,-10.5888,-13.0203,1.1189,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (56).jpg,-14.53,-13.5704,4.0189,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (57).jpg,-7.4204,-14.0607,-4.5059,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (58).jpg,6.4975,-9.9345,4.4877,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (59).jpg,-23.5967,-11.9051,-4.8359,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (60).jpg,7.1327,-13.4248,9.5183,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (61).jpg,-7.8276,-10.6791,-0.0467,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (62).jpg,17.4169,-15.2223,8.6123,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (63).jpg,1.657,-10.02,-1.3201,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (64).jpg,-12.1651,-9.2018,-0.0198,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (65).jpg,8.2626,-12.5944,0.7956,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (66).jpg,13.7191,-13.3959,7.4197,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (67).jpg,-9.8681,-12.5625,-3.7553,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (68).jpg,-0.2691,-10.4651,0.9992,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (69).jpg,9.5342,-15.8233,4.9034,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (70).jpg,-4.0824,-7.9909,-6.7109,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (71).jpg,-8.0367,-12.7535,-5.467,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (72).jpg,-17.5951,-10.32,-3.8504,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (73).jpg,9.5657,-12.908,8.6833,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (74).jpg,12.4215,-9.3552,-2.5075,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (75).jpg,-7.5855,-11.2045,-1.8873,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (76).jpg,-15.5262,-10.2423,-3.8184,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (77).jpg,-9.5941,-9.6694,-8.1351,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (78).jpg,9.2565,-10.7789,-0.0169,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (79).jpg,-20.3034,-9.3139,-2.1464,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (80).jpg,10.4726,-9.1183,0.929,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (81).jpg,-7.9592,-9.151,-2.021,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (82).jpg,-7.4199,-10.4072,-2.2232,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (83).jpg,17.4727,-11.4119,7.7788,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (84).jpg,18.008,-18.1634,-5.9535,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (85).jpg,11.6433,-16.3736,8.9442,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (86).jpg,0.0415,-13.4885,-1.3044,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (87).jpg,6.1283,-12.7957,4.0215,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (88).jpg,13.4941,-8.6859,1.0926,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (89).jpg,-11.1242,-10.1015,-0.6734,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (90).jpg,-25.3981,-9.8194,-1.4344,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (91).jpg,14.4471,-14.2115,11.78,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (92).jpg,-6.5349,-11.1126,-1.4393,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (93).jpg,-15.1622,-13.1109,-7.2272,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (94).jpg,-5.5033,-13.8128,-4.9213,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (95).jpg,-9.841,-10.2947,-3.151,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (96).jpg,8.5461,-13.5039,1.8416,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (97).jpg,-1.6635,-14.4644,15.5327,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (98).jpg,14.706,-13.0816,11.2047,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (99).jpg,15.7557,-15.3546,-11.6555,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (100).jpg,10.2427,-14.0189,6.8577,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (101).jpg,13.4129,-16.431,10.8533,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (102).jpg,-17.0531,-12.6224,-8.6685,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (103).jpg,16.3112,-11.1084,-5.047,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (104).jpg,12.0573,-14.0742,8.9466,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (105).jpg,-7.0354,-11.8888,-6.6451,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (106).jpg,-9.1021,-12.9261,-7.7343,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (107).jpg,8.7278,-8.212,0.7258,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (108).jpg,-4.7587,-9.4426,-1.5062,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (109).jpg,15.9725,-8.9019,-4.6897,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (110).jpg,12.981,-16.067,3.1521,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (111).jpg,9.8785,-12.3858,6.0666,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (112).jpg,4.0666,-14.9852,6.0342,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (113).jpg,-8.6287,-11.3649,-4.1201,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (114).jpg,-1.1176,-13.6338,-0.37,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (115).jpg,12.8754,-10.7494,8.3822,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (116).jpg,12.1854,-13.1607,7.1303,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (117).jpg,11.9452,-12.6757,4.6576,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (118).jpg,4.6049,-12.4216,-0.3097,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (119).jpg,-1.3348,-8.629,0.9412,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (120).jpg,-12.6718,-9.8994,-3.5615,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (121).jpg,-3.815,-12.3544,-7.1378,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (122).jpg,8.6099,-12.8774,2.5139,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (123).jpg,16.3862,-16.224,9.7919,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (124).jpg,13.8828,-16.7335,7.9279,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (125).jpg,12.843,-15.8693,-0.7159,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (126).jpg,4.5259,-10.8953,1.0045,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (127).jpg,-10.0197,-12.864,-5.4192,AKB48,ex_akb_20181220_angle.csv
AKB48_20181220 (128).jpg,-14.653,-9.5115,-6.6281,AKB48,ex_akb_20181220_angle.csv
AKB48_20200118 (1).jpg,8.2568,-15.5581,5.5977,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (2).jpg,14.6609,-9.0598,2.2223,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (3).jpg,-4.6743,-7.0326,2.6409,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (4).jpg,11.3034,-8.6047,-2.4917,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (5).jpg,-7.7501,-7.9767,3.2648,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (6).jpg,-9.0393,-9.9399,-0.2785,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (7).jpg,-19.555,-8.1733,-3.9241,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (8).jpg,13.2604,-17.4028,11.1168,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (9).jpg,13.4607,-11.4879,-0.0513,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (10).jpg,9.1957,-6.3074,0.6809,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (11).jpg,7.8109,-13.2526,12.7115,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (12).jpg,20.1575,-12.4661,8.6283,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (13).jpg,12.5607,-14.4263,1.4271,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (14).jpg,0.7467,-10.2919,-1.3349,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (15).jpg,-6.3762,-13.9738,-4.0279,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (16).jpg,13.0703,-9.9617,3.4124,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (17).jpg,12.3007,-12.453,5.4913,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (18).jpg,9.0008,-15.9797,10.7805,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (19).jpg,10.0288,-9.3669,-4.0799,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (20).jpg,-14.6348,-11.1352,-12.0242,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (21).jpg,9.7747,-11.1517,0.5675,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (22).jpg,7.4071,-8.1906,0.3121,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (23).jpg,-12.6781,-7.5244,1.6077,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (24).jpg,15.7065,-21.7236,12.0018,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (25).jpg,4.0682,-10.046,5.5813,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (26).jpg,-18.3442,-6.5198,7.7954,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (27).jpg,10.512,-14.5208,10.514,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (28).jpg,-13.1688,-12.4388,3.5444,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (29).jpg,-19.0005,-14.2473,0.027,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (30).jpg,9.9287,-10.2817,0.4688,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (31).jpg,11.4295,-12.8572,-8.0643,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (32).jpg,-11.2665,-10.5777,-0.5618,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (33).jpg,-9.6084,-10.0224,-5.5825,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (34).jpg,-8.645,-14.8986,-8.9253,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (35).jpg,9.4999,-12.9348,7.9952,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (36).jpg,19.3923,-8.9888,6.775,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (37).jpg,-7.8786,-11.7684,-6.8481,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (38).jpg,-4.7762,-10.078,2.3699,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (39).jpg,-7.0565,-9.2281,-1.1375,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (40).jpg,1.2964,-12.3131,-0.0802,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (41).jpg,5.1878,-9.2532,1.9323,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (42).jpg,-3.1974,-9.1193,-5.1488,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (43).jpg,-2.8237,-15.6744,1.5082,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (44).jpg,-18.513,-15.7875,-6.5253,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (45).jpg,9.9368,-10.8094,-3.259,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (46).jpg,-10.8504,-10.672,-1.0735,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (47).jpg,8.5165,-10.9363,2.389,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (48).jpg,-14.433,-10.8825,-10.8,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (49).jpg,4.8831,-16.7901,6.5851,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (50).jpg,-7.5523,-16.1779,-4.8239,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (51).jpg,-14.5182,-11.3776,-0.1146,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (52).jpg,14.26,-17.9391,10.9932,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (53).jpg,2.4062,-6.1471,1.77,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (54).jpg,5.218,-10.5297,5.3924,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (55).jpg,-7.4006,-11.5138,-7.5441,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (56).jpg,-10.4526,-13.1545,0.8814,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (57).jpg,13.5434,-13.842,-3.3017,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (58).jpg,-3.4349,-9.119,2.7399,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (59).jpg,15.8954,-9.5166,-5.5125,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (60).jpg,-9.6519,-8.1287,4.1633,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (61).jpg,-11.0878,-14.8716,-8.3138,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (62).jpg,3.1546,-9.8328,-0.6437,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (63).jpg,13.954,-11.5828,-5.0774,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (64).jpg,-8.387,-13.5366,-9.0745,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (65).jpg,-17.6284,-11.502,4.961,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (66).jpg,-5.7525,-6.6394,-4.9655,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (67).jpg,-9.0591,-15.4204,-2.4997,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (68).jpg,3.8379,-8.9341,-6.8809,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (69).jpg,6.051,-15.9488,4.5603,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (70).jpg,-12.7084,-9.3354,0.8409,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (71).jpg,7.1493,-9.0153,5.6191,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (72).jpg,-11.0719,-11.1181,0.1956,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (73).jpg,-1.841,-8.9986,-9.0285,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (74).jpg,8.3724,-12.334,4.7602,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (75).jpg,-8.9415,-11.4794,-4.919,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (76).jpg,-21.7055,-15.6197,-7.2364,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (77).jpg,14.5769,-10.4976,0.7465,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (78).jpg,10.5526,-13.9605,9.445,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (79).jpg,0.0189,-7.0152,-1.9731,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (80).jpg,12.579,-15.7993,7.0571,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (81).jpg,13.714,-13.0644,6.3832,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (82).jpg,-1.064,-14.1684,-2.5865,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (83).jpg,15.5105,-9.0888,2.3232,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (84).jpg,19.7919,-11.3034,5.6262,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (85).jpg,21.585,-12.6316,6.9905,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (86).jpg,-11.873,-11.2492,0.4092,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (87).jpg,-4.9556,-8.8393,-7.5376,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (88).jpg,-2.038,-10.9,-12.1117,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (89).jpg,19.041,-13.7943,3.8013,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (90).jpg,14.1805,-14.4503,0.698,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (91).jpg,14.2347,-15.4377,0.5847,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (92).jpg,4.6447,-11.2649,0.7765,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (93).jpg,19.3058,-14.6309,4.1144,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (94).jpg,-5.5478,-10.0046,-4.9023,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (95).jpg,-14.8137,-14.1047,-12.2257,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (96).jpg,-18.0082,-12.8159,-4.875,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (97).jpg,16.3758,-11.9238,6.4828,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (98).jpg,-1.317,-10.4684,-5.3552,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (99).jpg,-16.8847,-5.9272,1.0328,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (100).jpg,12.3202,-11.4763,4.3599,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (101).jpg,-3.9452,-10.2014,-3.6837,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (102).jpg,12.5514,-10.0002,0.5459,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (103).jpg,14.3931,-14.5716,7.159,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (104).jpg,12.9665,-9.3475,-1.0596,AKB48,ex_akb_20200118_angle.csv
AKB48_20200118 (105).jpg,9.4685,-15.3768,6.7827,AKB48,ex_akb_20200118_angle.csv
